Time,UeId,FlowId,Direction,SrcAddr,DstAddr,Throughput_kbps,Latency_ms,Jitter_ms,PacketLoss
4.9,11,6,UL,7.0.0.7,1.0.0.2,38899.5,7.52009,0.426832,0
4.9,12,7,UL,7.0.0.8,1.0.0.2,35938.9,6.38502,0.412401,0
4.9,13,8,UL,7.0.0.9,1.0.0.2,35692.2,6.52197,0.412054,0
4.9,14,9,UL,7.0.0.10,1.0.0.2,35363.2,11.8479,0.449003,0
4.9,15,10,UL,7.0.0.11,1.0.0.2,35856.6,8.08679,0.429144,0
4.9,16,11,UL,7.0.0.12,1.0.0.2,34952,9.50021,0.434594,0
4.9,17,12,UL,7.0.0.13,1.0.0.2,35527.7,8.82109,0.411402,0
4.9,18,13,UL,7.0.0.14,1.0.0.2,37008,6.01024,0.396854,0
4.9,19,14,UL,7.0.0.15,1.0.0.2,37090.2,5.82468,0.393277,0
5,6,1,UL,7.0.0.2,1.0.0.2,2960.64,85.1811,4.38243,0
5,7,2,UL,7.0.0.3,1.0.0.2,5510.08,12.0162,2.30691,0
5,8,3,UL,7.0.0.4,1.0.0.2,6003.52,70.0645,2.88005,0
5,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.7274,2.34335,0
5,10,5,UL,7.0.0.6,1.0.0.2,35527.7,8.53759,0.42537,0
5,11,6,UL,7.0.0.7,1.0.0.2,35198.7,6.57473,0.418801,0
5,12,7,UL,7.0.0.8,1.0.0.2,34869.8,6.51729,0.421914,0
5,13,8,UL,7.0.0.9,1.0.0.2,36021.1,7.18467,0.421201,0
5,14,9,UL,7.0.0.10,1.0.0.2,38077.1,9.11612,0.419486,0
5,15,10,UL,7.0.0.11,1.0.0.2,35609.9,8.18204,0.426066,0
5,16,11,UL,7.0.0.12,1.0.0.2,34540.8,7.49906,0.437328,0
5,17,12,UL,7.0.0.13,1.0.0.2,36103.4,6.8188,0.420564,0
5,18,13,UL,7.0.0.14,1.0.0.2,35198.7,5.87618,0.398253,0
5,19,14,UL,7.0.0.15,1.0.0.2,35198.7,5.86441,0.397517,0
5.1,6,1,UL,7.0.0.2,1.0.0.2,3947.52,114.853,3.6152,0
5.1,7,2,UL,7.0.0.3,1.0.0.2,5427.84,9.62118,2.04791,0
5.1,8,3,UL,7.0.0.4,1.0.0.2,5510.08,11.0399,2.11066,0
5.1,9,4,UL,7.0.0.5,1.0.0.2,4769.92,12.0449,2.37171,0
5.1,10,5,UL,7.0.0.6,1.0.0.2,35938.9,8.40198,0.41424,0
5.1,11,6,UL,7.0.0.7,1.0.0.2,34952,7.01388,0.410842,0
5.1,12,7,UL,7.0.0.8,1.0.0.2,37583.7,6.60676,0.410678,0
5.1,13,8,UL,7.0.0.9,1.0.0.2,35938.9,7.59141,0.425704,0
5.1,14,9,UL,7.0.0.10,1.0.0.2,34869.8,7.0972,0.421935,0
5.1,15,10,UL,7.0.0.11,1.0.0.2,36185.6,8.22502,0.423107,0
5.1,16,11,UL,7.0.0.12,1.0.0.2,37748.2,7.42326,0.412036,0
5.1,17,12,UL,7.0.0.13,1.0.0.2,36185.6,8.16941,0.419885,0
5.1,18,13,UL,7.0.0.14,1.0.0.2,35692.2,5.76571,0.389523,0
5.1,19,14,UL,7.0.0.15,1.0.0.2,35363.2,5.65524,0.387795,0
5.2,6,1,UL,7.0.0.2,1.0.0.2,8881.92,88.5487,2.49579,0
5.2,7,2,UL,7.0.0.3,1.0.0.2,5016.64,8.12546,2.10312,0
5.2,8,3,UL,7.0.0.4,1.0.0.2,4523.2,11.909,2.17871,0
5.2,9,4,UL,7.0.0.5,1.0.0.2,5510.08,11.908,2.3951,0
5.2,10,5,UL,7.0.0.6,1.0.0.2,38159.4,8.60522,0.407658,0
5.2,11,6,UL,7.0.0.7,1.0.0.2,37501.4,7.19474,0.422294,0
5.2,12,7,UL,7.0.0.8,1.0.0.2,36021.1,6.48988,0.417211,0
5.2,13,8,UL,7.0.0.9,1.0.0.2,35034.2,7.26594,0.430017,0
5.2,14,9,UL,7.0.0.10,1.0.0.2,35609.9,7.13845,0.421939,0
5.2,15,10,UL,7.0.0.11,1.0.0.2,35692.2,8.01034,0.42189,0
5.2,16,11,UL,7.0.0.12,1.0.0.2,35856.6,7.69121,0.430008,0
5.2,17,12,UL,7.0.0.13,1.0.0.2,36350.1,8.33079,0.412913,0
5.2,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.89762,0.396629,0
5.2,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.79522,0.393517,0
5.3,6,1,UL,7.0.0.2,1.0.0.2,1973.76,91.6759,5.79494,0
5.3,7,2,UL,7.0.0.3,1.0.0.2,4358.72,9.45792,2.39008,0
5.3,8,3,UL,7.0.0.4,1.0.0.2,5427.84,56.555,3.07255,0
5.3,9,4,UL,7.0.0.5,1.0.0.2,4934.4,11.6681,2.34388,0
5.3,10,5,UL,7.0.0.6,1.0.0.2,32073.6,8.13756,0.427699,0
5.3,11,6,UL,7.0.0.7,1.0.0.2,36596.8,7.44258,0.422376,0
5.3,12,7,UL,7.0.0.8,1.0.0.2,34869.8,6.64217,0.419478,0
5.3,13,8,UL,7.0.0.9,1.0.0.2,35034.2,7.18191,0.420501,0
5.3,14,9,UL,7.0.0.10,1.0.0.2,35692.2,11.1137,0.446993,0
5.3,15,10,UL,7.0.0.11,1.0.0.2,36103.4,8.15464,0.43458,0
5.3,16,11,UL,7.0.0.12,1.0.0.2,34376.3,7.04556,0.431616,0
5.3,17,12,UL,7.0.0.13,1.0.0.2,37419.2,7.23024,0.407029,0
5.3,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.85652,0.406704,0
5.3,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.82603,0.40213,0
5.4,6,1,UL,7.0.0.2,1.0.0.2,11102.4,70.7274,2.51756,0
5.4,7,2,UL,7.0.0.3,1.0.0.2,5756.8,12.7209,2.34741,0
5.4,8,3,UL,7.0.0.4,1.0.0.2,5098.88,10.1355,2.24513,0
5.4,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.8293,2.3509,0
5.4,10,5,UL,7.0.0.6,1.0.0.2,38406.1,9.12352,0.414501,0
5.4,11,6,UL,7.0.0.7,1.0.0.2,35609.9,6.78285,0.412202,0
5.4,12,7,UL,7.0.0.8,1.0.0.2,37090.2,6.50333,0.415356,0
5.4,13,8,UL,7.0.0.9,1.0.0.2,36432.3,6.86543,0.415858,0
5.4,14,9,UL,7.0.0.10,1.0.0.2,36679,7.37745,0.419233,0
5.4,15,10,UL,7.0.0.11,1.0.0.2,36103.4,8.32482,0.425625,0
5.4,16,11,UL,7.0.0.12,1.0.0.2,37830.4,7.49404,0.418537,0
5.4,17,12,UL,7.0.0.13,1.0.0.2,35609.9,8.26895,0.420825,0
5.4,18,13,UL,7.0.0.14,1.0.0.2,37008,5.88102,0.384237,0
5.4,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.72303,0.3851,0
5.5,6,1,UL,7.0.0.2,1.0.0.2,5345.6,12.2371,2.43267,0
5.5,7,2,UL,7.0.0.3,1.0.0.2,5427.84,8.94496,2.07729,0
5.5,8,3,UL,7.0.0.4,1.0.0.2,5345.6,11.6707,2.18565,0
5.5,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.7004,2.34647,0
5.5,10,5,UL,7.0.0.6,1.0.0.2,32402.6,7.36747,0.409957,0
5.5,11,6,UL,7.0.0.7,1.0.0.2,33800.6,6.40648,0.420961,0
5.5,12,7,UL,7.0.0.8,1.0.0.2,35116.5,6.30376,0.41362,0
5.5,13,8,UL,7.0.0.9,1.0.0.2,34540.8,6.98499,0.406727,0
5.5,14,9,UL,7.0.0.10,1.0.0.2,34294.1,10.1633,0.436696,0
5.5,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.10075,0.422896,0
5.5,16,11,UL,7.0.0.12,1.0.0.2,32978.2,7.94071,0.423878,0
5.5,17,12,UL,7.0.0.13,1.0.0.2,34952,7.35723,0.423884,0
5.5,18,13,UL,7.0.0.14,1.0.0.2,37008,5.85566,0.396035,0
5.5,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77247,0.393643,0
5.6,6,1,UL,7.0.0.2,1.0.0.2,4605.44,13.2475,2.60935,0
5.6,7,2,UL,7.0.0.3,1.0.0.2,5098.88,8.90377,2.18517,0
5.6,8,3,UL,7.0.0.4,1.0.0.2,5098.88,10.0478,1.98541,0
5.6,9,4,UL,7.0.0.5,1.0.0.2,5510.08,12.0437,2.3821,0
5.6,10,5,UL,7.0.0.6,1.0.0.2,38406.1,8.67661,0.417838,0
5.6,11,6,UL,7.0.0.7,1.0.0.2,36103.4,8.73691,0.415846,0
5.6,12,7,UL,7.0.0.8,1.0.0.2,36103.4,7.12931,0.422575,0
5.6,13,8,UL,7.0.0.9,1.0.0.2,38817.3,10.0375,0.43728,0
5.6,14,9,UL,7.0.0.10,1.0.0.2,35527.7,11.2744,0.43611,0
5.6,15,10,UL,7.0.0.11,1.0.0.2,37501.4,8.14311,0.417325,0
5.6,16,11,UL,7.0.0.12,1.0.0.2,37830.4,8.98139,0.437377,0
5.6,17,12,UL,7.0.0.13,1.0.0.2,33882.9,7.32163,0.418358,0
5.6,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.9971,0.405857,0
5.6,19,14,UL,7.0.0.15,1.0.0.2,35198.7,5.96642,0.400581,0
5.7,6,1,UL,7.0.0.2,1.0.0.2,1480.32,12.7567,2.55418,0
5.7,7,2,UL,7.0.0.3,1.0.0.2,5345.6,7.45609,1.95425,0
5.7,8,3,UL,7.0.0.4,1.0.0.2,5345.6,10.1286,2.15773,0
5.7,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.7527,2.36303,0
5.7,10,5,UL,7.0.0.6,1.0.0.2,38570.6,8.30726,0.401399,0
5.7,11,6,UL,7.0.0.7,1.0.0.2,38735,7.47816,0.414901,0
5.7,12,7,UL,7.0.0.8,1.0.0.2,35281,7.59986,0.42832,0
5.7,13,8,UL,7.0.0.9,1.0.0.2,34129.6,7.58636,0.431292,0
5.7,14,9,UL,7.0.0.10,1.0.0.2,38406.1,11.4445,0.433747,0
5.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,7.957,0.426486,0
5.7,16,11,UL,7.0.0.12,1.0.0.2,36679,9.71951,0.422231,0
5.7,17,12,UL,7.0.0.13,1.0.0.2,37830.4,8.38138,0.418646,0
5.7,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.72445,0.384642,0
5.7,19,14,UL,7.0.0.15,1.0.0.2,35363.2,5.58415,0.385615,0
5.8,6,1,UL,7.0.0.2,1.0.0.2,9210.88,44.6681,2.83238,0
5.8,7,2,UL,7.0.0.3,1.0.0.2,4769.92,9.46848,2.40319,0
5.8,8,3,UL,7.0.0.4,1.0.0.2,5181.12,8.33235,1.96964,0
5.8,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.9555,2.36338,0
5.8,10,5,UL,7.0.0.6,1.0.0.2,33471.7,7.18886,0.41153,0
5.8,11,6,UL,7.0.0.7,1.0.0.2,34705.3,6.10116,0.411796,0
5.8,12,7,UL,7.0.0.8,1.0.0.2,37419.2,7.59828,0.425094,0
5.8,13,8,UL,7.0.0.9,1.0.0.2,36350.1,9.4959,0.432072,0
5.8,14,9,UL,7.0.0.10,1.0.0.2,36761.3,9.60871,0.419614,0
5.8,15,10,UL,7.0.0.11,1.0.0.2,34129.6,8.0566,0.436942,0
5.8,16,11,UL,7.0.0.12,1.0.0.2,35198.7,7.16141,0.412885,0
5.8,17,12,UL,7.0.0.13,1.0.0.2,36185.6,7.2849,0.40514,0
5.8,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.87967,0.394539,0
5.8,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.79901,0.393761,0
5.9,6,1,UL,7.0.0.2,1.0.0.2,2302.72,14.0178,2.66337,0
5.9,7,2,UL,7.0.0.3,1.0.0.2,5427.84,7.62244,2.09211,0
5.9,8,3,UL,7.0.0.4,1.0.0.2,5181.12,9.54331,2.08861,0
5.9,9,4,UL,7.0.0.5,1.0.0.2,5263.36,11.5803,2.3553,0
5.9,10,5,UL,7.0.0.6,1.0.0.2,38488.3,7.03946,0.415373,0
5.9,11,6,UL,7.0.0.7,1.0.0.2,37254.7,6.07888,0.397466,0
5.9,12,7,UL,7.0.0.8,1.0.0.2,33553.9,7.45129,0.439409,0
5.9,13,8,UL,7.0.0.9,1.0.0.2,35034.2,10.2967,0.432578,0
5.9,14,9,UL,7.0.0.10,1.0.0.2,36350.1,6.72109,0.420052,0
5.9,15,10,UL,7.0.0.11,1.0.0.2,36185.6,8.21547,0.426119,0
5.9,16,11,UL,7.0.0.12,1.0.0.2,37419.2,5.95796,0.399507,0
5.9,17,12,UL,7.0.0.13,1.0.0.2,36021.1,6.90751,0.413749,0
5.9,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.0644,0.407064,0
5.9,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.98112,0.403816,0
6,6,1,UL,7.0.0.2,1.0.0.2,6332.48,54.7867,2.93959,0
6,7,2,UL,7.0.0.3,1.0.0.2,5098.88,7.42865,1.88695,0
6,8,3,UL,7.0.0.4,1.0.0.2,4769.92,9.5855,2.15789,0
6,9,4,UL,7.0.0.5,1.0.0.2,5592.32,10.6126,2.16984,0
6,10,5,UL,7.0.0.6,1.0.0.2,34376.3,7.34425,0.42765,0
6,11,6,UL,7.0.0.7,1.0.0.2,35527.7,7.09356,0.421329,0
6,12,7,UL,7.0.0.8,1.0.0.2,35527.7,7.24751,0.416102,0
6,13,8,UL,7.0.0.9,1.0.0.2,37501.4,11.2724,0.434008,0
6,14,9,UL,7.0.0.10,1.0.0.2,33718.4,10.1812,0.452823,0
6,15,10,UL,7.0.0.11,1.0.0.2,37665.9,8.04708,0.422656,0
6,16,11,UL,7.0.0.12,1.0.0.2,34705.3,6.18828,0.415557,0
6,17,12,UL,7.0.0.13,1.0.0.2,34623,7.7655,0.433008,0
6,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.64749,0.386749,0
6,19,14,UL,7.0.0.15,1.0.0.2,36021.1,5.57376,0.384957,0
6.1,6,1,UL,7.0.0.2,1.0.0.2,740.16,103.969,13.362,0
6.1,7,2,UL,7.0.0.3,1.0.0.2,4934.4,10.9389,2.33646,0
6.1,8,3,UL,7.0.0.4,1.0.0.2,5181.12,58.8633,3.14191,0
6.1,9,4,UL,7.0.0.5,1.0.0.2,4769.92,7.88491,1.99582,0
6.1,10,5,UL,7.0.0.6,1.0.0.2,35527.7,7.60284,0.419782,0
6.1,11,6,UL,7.0.0.7,1.0.0.2,35774.4,6.97875,0.410309,0
6.1,12,7,UL,7.0.0.8,1.0.0.2,37830.4,7.40121,0.426814,0
6.1,13,8,UL,7.0.0.9,1.0.0.2,34623,11.1967,0.434832,0
6.1,14,9,UL,7.0.0.10,1.0.0.2,37172.5,7.15993,0.410519,0
6.1,15,10,UL,7.0.0.11,1.0.0.2,34294.1,8.2724,0.436819,0
6.1,16,11,UL,7.0.0.12,1.0.0.2,36596.8,6.53879,0.401332,0
6.1,17,12,UL,7.0.0.13,1.0.0.2,36925.8,7.51308,0.410078,0
6.1,18,13,UL,7.0.0.14,1.0.0.2,37008,6.01392,0.396447,0
6.1,19,14,UL,7.0.0.15,1.0.0.2,37090.2,5.83106,0.392909,0
6.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.2,7,2,UL,7.0.0.3,1.0.0.2,4934.4,12.0349,2.39599,0
6.2,8,3,UL,7.0.0.4,1.0.0.2,2467.2,7.67285,1.70649,0
6.2,9,4,UL,7.0.0.5,1.0.0.2,5098.88,7.59955,2.19396,0
6.2,10,5,UL,7.0.0.6,1.0.0.2,36267.8,7.61654,0.408063,0
6.2,11,6,UL,7.0.0.7,1.0.0.2,35363.2,7.42807,0.428886,0
6.2,12,7,UL,7.0.0.8,1.0.0.2,35692.2,7.25344,0.424445,0
6.2,13,8,UL,7.0.0.9,1.0.0.2,36267.8,11.2464,0.439052,0
6.2,14,9,UL,7.0.0.10,1.0.0.2,35198.7,7.40238,0.429595,0
6.2,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.27114,0.429638,0
6.2,16,11,UL,7.0.0.12,1.0.0.2,36103.4,7.1882,0.424473,0
6.2,17,12,UL,7.0.0.13,1.0.0.2,36761.3,7.24076,0.413632,0
6.2,18,13,UL,7.0.0.14,1.0.0.2,35198.7,5.87603,0.398215,0
6.2,19,14,UL,7.0.0.15,1.0.0.2,35198.7,5.86445,0.397737,0
6.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.3,7,2,UL,7.0.0.3,1.0.0.2,5181.12,12.8928,2.43732,0
6.3,8,3,UL,7.0.0.4,1.0.0.2,4440.96,66.0743,3.42461,0
6.3,9,4,UL,7.0.0.5,1.0.0.2,5016.64,7.38428,1.88216,0
6.3,10,5,UL,7.0.0.6,1.0.0.2,33882.9,7.87702,0.425614,0
6.3,11,6,UL,7.0.0.7,1.0.0.2,36021.1,7.029,0.419723,0
6.3,12,7,UL,7.0.0.8,1.0.0.2,35198.7,7.12919,0.436087,0
6.3,13,8,UL,7.0.0.9,1.0.0.2,36761.3,8.71568,0.420129,0
6.3,14,9,UL,7.0.0.10,1.0.0.2,37419.2,7.93379,0.41452,0
6.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.24428,0.429634,0
6.3,16,11,UL,7.0.0.12,1.0.0.2,36514.6,6.78389,0.416264,0
6.3,17,12,UL,7.0.0.13,1.0.0.2,35363.2,7.72104,0.43193,0
6.3,18,13,UL,7.0.0.14,1.0.0.2,35692.2,5.76518,0.389778,0
6.3,19,14,UL,7.0.0.15,1.0.0.2,35363.2,5.65486,0.388187,0
6.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.4,7,2,UL,7.0.0.3,1.0.0.2,5098.88,14.4722,2.50533,0
6.4,8,3,UL,7.0.0.4,1.0.0.2,8306.24,47.7641,2.73168,0
6.4,9,4,UL,7.0.0.5,1.0.0.2,5263.36,7.79075,2.2005,0
6.4,10,5,UL,7.0.0.6,1.0.0.2,38406.1,8.39981,0.411584,0
6.4,11,6,UL,7.0.0.7,1.0.0.2,37254.7,7.97933,0.418452,0
6.4,12,7,UL,7.0.0.8,1.0.0.2,36350.1,7.35757,0.416346,0
6.4,13,8,UL,7.0.0.9,1.0.0.2,37912.6,7.44428,0.420001,0
6.4,14,9,UL,7.0.0.10,1.0.0.2,36350.1,7.01922,0.418816,0
6.4,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.14519,0.429634,0
6.4,16,11,UL,7.0.0.12,1.0.0.2,35281,7.31873,0.418868,0
6.4,17,12,UL,7.0.0.13,1.0.0.2,36843.5,7.51419,0.416532,0
6.4,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.90189,0.396787,0
6.4,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.79697,0.393383,0
6.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.5,7,2,UL,7.0.0.3,1.0.0.2,5181.12,13.3038,2.43835,0
6.5,8,3,UL,7.0.0.4,1.0.0.2,4769.92,9.75377,2.25188,0
6.5,9,4,UL,7.0.0.5,1.0.0.2,5098.88,7.755,2.05931,0
6.5,10,5,UL,7.0.0.6,1.0.0.2,36350.1,8.14468,0.411669,0
6.5,11,6,UL,7.0.0.7,1.0.0.2,34952,9.62494,0.436316,0
6.5,12,7,UL,7.0.0.8,1.0.0.2,36267.8,7.46383,0.427463,0
6.5,13,8,UL,7.0.0.9,1.0.0.2,35609.9,6.90166,0.417851,0
6.5,14,9,UL,7.0.0.10,1.0.0.2,32896,9.87296,0.44602,0
6.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.21394,0.429636,0
6.5,16,11,UL,7.0.0.12,1.0.0.2,36432.3,7.64494,0.424192,0
6.5,17,12,UL,7.0.0.13,1.0.0.2,35692.2,8.36195,0.420504,0
6.5,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.86084,0.406875,0
6.5,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.82751,0.402087,0
6.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.6,7,2,UL,7.0.0.3,1.0.0.2,5016.64,14.7866,2.60273,0
6.6,8,3,UL,7.0.0.4,1.0.0.2,5839.04,9.44538,1.97522,0
6.6,9,4,UL,7.0.0.5,1.0.0.2,5345.6,8.06836,2.22712,0
6.6,10,5,UL,7.0.0.6,1.0.0.2,34952,8.45153,0.435831,0
6.6,11,6,UL,7.0.0.7,1.0.0.2,35527.7,6.33418,0.403621,0
6.6,12,7,UL,7.0.0.8,1.0.0.2,36679,7.4353,0.426804,0
6.6,13,8,UL,7.0.0.9,1.0.0.2,35281,7.40073,0.423782,0
6.6,14,9,UL,7.0.0.10,1.0.0.2,37254.7,11.9617,0.438139,0
6.6,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.34475,0.429177,0
6.6,16,11,UL,7.0.0.12,1.0.0.2,35692.2,8.07122,0.425167,0
6.6,17,12,UL,7.0.0.13,1.0.0.2,35034.2,7.72481,0.430407,0
6.6,18,13,UL,7.0.0.14,1.0.0.2,37008,5.88272,0.38438,0
6.6,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.72646,0.38479,0
6.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.7,7,2,UL,7.0.0.3,1.0.0.2,5427.84,14.5698,2.46535,0
6.7,8,3,UL,7.0.0.4,1.0.0.2,4769.92,9.37251,2.12444,0
6.7,9,4,UL,7.0.0.5,1.0.0.2,5016.64,8.88142,2.17386,0
6.7,10,5,UL,7.0.0.6,1.0.0.2,36432.3,9.62982,0.423133,0
6.7,11,6,UL,7.0.0.7,1.0.0.2,36185.6,7.8796,0.426095,0
6.7,12,7,UL,7.0.0.8,1.0.0.2,36021.1,7.00668,0.422184,0
6.7,13,8,UL,7.0.0.9,1.0.0.2,37008,7.06767,0.417603,0
6.7,14,9,UL,7.0.0.10,1.0.0.2,34787.5,11.8693,0.435271,0
6.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.38418,0.429638,0
6.7,16,11,UL,7.0.0.12,1.0.0.2,34952,8.7512,0.424596,0
6.7,17,12,UL,7.0.0.13,1.0.0.2,36185.6,7.28514,0.409038,0
6.7,18,13,UL,7.0.0.14,1.0.0.2,37008,5.86052,0.395544,0
6.7,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77647,0.393141,0
6.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.8,7,2,UL,7.0.0.3,1.0.0.2,4769.92,13.519,2.50001,0
6.8,8,3,UL,7.0.0.4,1.0.0.2,4687.68,9.75207,1.95288,0
6.8,9,4,UL,7.0.0.5,1.0.0.2,5263.36,7.86008,2.01229,0
6.8,10,5,UL,7.0.0.6,1.0.0.2,36267.8,7.99552,0.409193,0
6.8,11,6,UL,7.0.0.7,1.0.0.2,35363.2,7.51196,0.43135,0
6.8,12,7,UL,7.0.0.8,1.0.0.2,36679,6.39248,0.40941,0
6.8,13,8,UL,7.0.0.9,1.0.0.2,36021.1,6.77995,0.419064,0
6.8,14,9,UL,7.0.0.10,1.0.0.2,38981.8,8.79508,0.419786,0
6.8,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28302,0.429638,0
6.8,16,11,UL,7.0.0.12,1.0.0.2,37912.6,6.01606,0.395195,0
6.8,17,12,UL,7.0.0.13,1.0.0.2,37419.2,6.93766,0.401828,0
6.8,18,13,UL,7.0.0.14,1.0.0.2,34458.6,6.00121,0.405438,0
6.8,19,14,UL,7.0.0.15,1.0.0.2,35198.7,5.97221,0.400319,0
6.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
6.9,7,2,UL,7.0.0.3,1.0.0.2,5510.08,12.2428,2.38173,0
6.9,8,3,UL,7.0.0.4,1.0.0.2,5592.32,50.4377,2.9881,0
6.9,9,4,UL,7.0.0.5,1.0.0.2,4852.16,10.5461,2.3424,0
6.9,10,5,UL,7.0.0.6,1.0.0.2,35609.9,7.94477,0.435812,0
6.9,11,6,UL,7.0.0.7,1.0.0.2,34294.1,7.90758,0.424464,0
6.9,12,7,UL,7.0.0.8,1.0.0.2,34540.8,6.34668,0.414197,0
6.9,13,8,UL,7.0.0.9,1.0.0.2,35609.9,7.45287,0.418676,0
6.9,14,9,UL,7.0.0.10,1.0.0.2,33553.9,9.29591,0.438119,0
6.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.27046,0.429638,0
6.9,16,11,UL,7.0.0.12,1.0.0.2,34458.6,6.84446,0.420812,0
6.9,17,12,UL,7.0.0.13,1.0.0.2,34211.8,7.31906,0.413209,0
6.9,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.7286,0.384427,0
6.9,19,14,UL,7.0.0.15,1.0.0.2,35363.2,5.58801,0.38537,0
7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7,7,2,UL,7.0.0.3,1.0.0.2,5181.12,9.88835,2.23489,0
7,8,3,UL,7.0.0.4,1.0.0.2,2549.44,8.71011,2.24276,0
7,9,4,UL,7.0.0.5,1.0.0.2,5263.36,11.6221,2.33942,0
7,10,5,UL,7.0.0.6,1.0.0.2,26974.7,9.05436,0.432942,0
7,11,6,UL,7.0.0.7,1.0.0.2,36267.8,11.0784,0.435614,0
7,12,7,UL,7.0.0.8,1.0.0.2,35034.2,6.5483,0.424495,0
7,13,8,UL,7.0.0.9,1.0.0.2,34540.8,6.25801,0.408446,0
7,14,9,UL,7.0.0.10,1.0.0.2,37172.5,11.2336,0.437163,0
7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.20437,0.429614,0
7,16,11,UL,7.0.0.12,1.0.0.2,34458.6,7.07199,0.426015,0
7,17,12,UL,7.0.0.13,1.0.0.2,37337,8.44314,0.415137,0
7,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.8845,0.394307,0
7,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.80378,0.393622,0
7.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.1,7,2,UL,7.0.0.3,1.0.0.2,5181.12,8.23169,2.05475,0
7.1,8,3,UL,7.0.0.4,1.0.0.2,7648.32,42.2633,2.68991,0
7.1,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.4957,2.35152,0
7.1,10,5,UL,7.0.0.6,1.0.0.2,43505,48.8584,0.444462,0
7.1,11,6,UL,7.0.0.7,1.0.0.2,37912.6,8.71295,0.422604,0
7.1,12,7,UL,7.0.0.8,1.0.0.2,38323.8,6.57651,0.410281,0
7.1,13,8,UL,7.0.0.9,1.0.0.2,37008,6.67452,0.424101,0
7.1,14,9,UL,7.0.0.10,1.0.0.2,36185.6,11.5582,0.43587,0
7.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.23588,0.429638,0
7.1,16,11,UL,7.0.0.12,1.0.0.2,37830.4,7.53032,0.408187,0
7.1,17,12,UL,7.0.0.13,1.0.0.2,34705.3,6.78727,0.409773,0
7.1,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.06586,0.407307,0
7.1,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.98204,0.40379,0
7.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.2,7,2,UL,7.0.0.3,1.0.0.2,4852.16,7.51858,2.0162,0
7.2,8,3,UL,7.0.0.4,1.0.0.2,4934.4,9.34133,2.20418,0
7.2,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.8995,2.35042,0
7.2,10,5,UL,7.0.0.6,1.0.0.2,36761.3,8.61622,0.42425,0
